[I 210430 10:11:20 main:91] Mission started
[I 210430 10:11:25 main:122] 	spacerad_0001, jasnosc: 0.38423351718815385
[I 210430 10:11:25 main:123] ('[51.0, 27.0, 57.2]', '[56.0, 23.0, 7.0]', 'W', 'N')
[I 210430 10:11:54 main:122] 	spacerad_0002, jasnosc: 0.35130252417732666
[I 210430 10:11:54 main:123] ('[51.0, 16.0, 19.1]', '[53.0, 31.0, 14.6]', 'W', 'N')
[I 210430 10:12:22 main:122] 	spacerad_0003, jasnosc: 0.40026408493845544
[I 210430 10:12:22 main:123] ('[51.0, 0.0, 47.8]', '[50.0, 46.0, 59.8]', 'W', 'N')
[I 210430 10:12:51 main:122] 	spacerad_0004, jasnosc: 0.38947709090018645
[I 210430 10:12:51 main:123] ('[50.0, 40.0, 22.3]', '[47.0, 59.0, 9.5]', 'W', 'N')
[I 210430 10:13:19 main:122] 	spacerad_0005, jasnosc: 0.454286859466472
[I 210430 10:13:19 main:123] ('[50.0, 16.0, 33.6]', '[45.0, 19.0, 45.0]', 'W', 'N')
[I 210430 10:13:47 main:122] 	spacerad_0006, jasnosc: 0.397000991235974
[I 210430 10:13:47 main:123] ('[49.0, 48.0, 51.2]', '[42.0, 43.0, 19.0]', 'W', 'N')
[I 210430 10:14:16 main:122] 	spacerad_0007, jasnosc: 0.4169495968134659
[I 210430 10:14:16 main:123] ('[49.0, 16.0, 11.7]', '[40.0, 4.0, 46.8]', 'W', 'N')
[I 210430 10:14:44 main:122] 	spacerad_0008, jasnosc: 0.47098616758722067
[I 210430 10:14:44 main:123] ('[48.0, 40.0, 59.4]', '[37.0, 35.0, 20.8]', 'W', 'N')
[I 210430 10:15:12 main:122] 	spacerad_0009, jasnosc: 0.427261955603807
[I 210430 10:15:13 main:123] ('[48.0, 2.0, 20.0]', '[35.0, 9.0, 41.6]', 'W', 'N')
[I 210430 10:15:41 main:122] 	spacerad_0010, jasnosc: 0.4026517204345899
[I 210430 10:15:41 main:123] ('[47.0, 18.0, 49.9]', '[32.0, 42.0, 59.1]', 'W', 'N')
[I 210430 10:16:09 main:122] 	spacerad_0011, jasnosc: 0.4157665084017339
[I 210430 10:16:09 main:123] ('[46.0, 33.0, 39.2]', '[30.0, 25.0, 26.6]', 'W', 'N')
[I 210430 10:16:38 main:122] 	spacerad_0012, jasnosc: 0.45499802574007836
[I 210430 10:16:38 main:123] ('[45.0, 43.0, 45.1]', '[28.0, 7.0, 18.1]', 'W', 'N')
[I 210430 10:17:06 main:122] 	spacerad_0013, jasnosc: 0.3464509982243409
[I 210430 10:17:06 main:123] ('[44.0, 52.0, 44.1]', '[25.0, 58.0, 5.7]', 'W', 'N')
[I 210430 10:17:35 main:122] 	spacerad_0014, jasnosc: 0.48956839232779775
[I 210430 10:17:35 main:123] ('[43.0, 57.0, 8.0]', '[23.0, 48.0, 34.0]', 'W', 'N')
[I 210430 10:18:05 main:122] 	spacerad_0015, jasnosc: 0.44503277440518596
[I 210430 10:18:05 main:123] ('[42.0, 56.0, 50.5]', '[21.0, 39.0, 5.9]', 'W', 'N')
[I 210430 10:18:33 main:122] 	spacerad_0016, jasnosc: 0.4877539509547596
[I 210430 10:18:33 main:123] ('[41.0, 58.0, 11.2]', '[19.0, 42.0, 19.5]', 'W', 'N')
[I 210430 10:19:02 main:122] 	spacerad_0017, jasnosc: 0.3884707171490345
[I 210430 10:19:02 main:123] ('[40.0, 55.0, 10.2]', '[17.0, 45.0, 24.1]', 'W', 'N')
[I 210430 10:19:31 main:122] 	spacerad_0018, jasnosc: 0.31549363023466787
[I 210430 10:19:31 main:123] ('[39.0, 50.0, 0.2]', '[15.0, 52.0, 26.0]', 'W', 'N')
[I 210430 10:19:31 main:127] 	Usunieto zdjecie spacerad_0018
[I 210430 10:19:59 main:122] 	spacerad_0018, jasnosc: 0.3781275370823854
[I 210430 10:19:59 main:123] ('[38.0, 45.0, 10.7]', '[14.0, 6.0, 58.3]', 'W', 'N')
[I 210430 10:20:28 main:122] 	spacerad_0019, jasnosc: 0.42929468357497597
[I 210430 10:20:28 main:123] ('[37.0, 36.0, 12.0]', '[12.0, 21.0, 19.9]', 'W', 'N')
[I 210430 10:20:56 main:122] 	spacerad_0020, jasnosc: 0.47734826564606103
[I 210430 10:20:56 main:123] ('[36.0, 27.0, 57.0]', '[10.0, 42.0, 38.5]', 'W', 'N')
[I 210430 10:21:25 main:122] 	spacerad_0021, jasnosc: 0.38444038526771807
[I 210430 10:21:25 main:123] ('[35.0, 15.0, 40.3]', '[9.0, 3.0, 41.4]', 'W', 'N')
[I 210430 10:21:53 main:122] 	spacerad_0022, jasnosc: 0.4576646656614335
[I 210430 10:21:53 main:123] ('[34.0, 4.0, 27.5]', '[7.0, 31.0, 8.3]', 'W', 'N')
[I 210430 10:22:22 main:122] 	spacerad_0023, jasnosc: 0.40861877555421855
[I 210430 10:22:22 main:123] ('[32.0, 49.0, 19.9]', '[5.0, 58.0, 12.8]', 'W', 'N')
[I 210430 10:22:50 main:122] 	spacerad_0024, jasnosc: 0.4749788309583438
[I 210430 10:22:50 main:123] ('[31.0, 35.0, 34.0]', '[4.0, 31.0, 9.8]', 'W', 'N')
[I 210430 10:23:18 main:122] 	spacerad_0025, jasnosc: 0.4553682968914697
[I 210430 10:23:18 main:123] ('[30.0, 20.0, 40.9]', '[3.0, 6.0, 35.3]', 'W', 'N')
[I 210430 10:23:47 main:122] 	spacerad_0026, jasnosc: 0.47590684246020737
[I 210430 10:23:47 main:123] ('[29.0, 2.0, 1.9]', '[1.0, 41.0, 26.6]', 'W', 'N')
[I 210430 10:24:15 main:122] 	spacerad_0027, jasnosc: 0.4428658798101546
[I 210430 10:24:15 main:123] ('[27.0, 45.0, 7.0]', '[-0.0, 21.0, 27.3]', 'E', 'N')
[I 210430 10:24:43 main:122] 	spacerad_0028, jasnosc: 0.43562888768569896
[I 210430 10:24:43 main:123] ('[26.0, 27.0, 18.9]', '[0.0, 56.0, 29.5]', 'E', 'N')
[I 210430 10:25:12 main:122] 	spacerad_0029, jasnosc: 0.4384408616971663
[I 210430 10:25:12 main:123] ('[25.0, 5.0, 52.4]', '[2.0, 15.0, 12.9]', 'E', 'N')
[I 210430 10:25:40 main:122] 	spacerad_0030, jasnosc: 0.4574849626058831
[I 210430 10:25:40 main:123] ('[23.0, 46.0, 28.4]', '[3.0, 29.0, 25.0]', 'E', 'N')
[I 210430 10:26:08 main:122] 	spacerad_0031, jasnosc: 0.44135984894025027
[I 210430 10:26:08 main:123] ('[22.0, 26.0, 22.8]', '[4.0, 41.0, 58.3]', 'E', 'N')
[I 210430 10:26:37 main:122] 	spacerad_0032, jasnosc: 0.44292572816261233
[I 210430 10:26:37 main:123] ('[21.0, 2.0, 45.4]', '[5.0, 55.0, 30.5]', 'E', 'N')
[I 210430 10:27:05 main:122] 	spacerad_0033, jasnosc: 0.4338872602087839
[I 210430 10:27:05 main:123] ('[19.0, 41.0, 25.5]', '[7.0, 5.0, 4.7]', 'E', 'N')
[I 210430 10:27:34 main:122] 	spacerad_0034, jasnosc: 0.4316156787356643
[I 210430 10:27:34 main:123] ('[18.0, 16.0, 37.7]', '[8.0, 15.0, 46.1]', 'E', 'N')
[I 210430 10:28:04 main:122] 	spacerad_0035, jasnosc: 0.4708777158936719
[I 210430 10:28:04 main:123] ('[16.0, 48.0, 21.9]', '[9.0, 27.0, 33.8]', 'E', 'N')
[I 210430 10:28:32 main:122] 	spacerad_0036, jasnosc: 0.42452871799681985
[I 210430 10:28:32 main:123] ('[15.0, 25.0, 32.2]', '[10.0, 33.0, 27.6]', 'E', 'N')
[I 210430 10:29:00 main:122] 	spacerad_0037, jasnosc: 0.41018777305962284
[I 210430 10:29:00 main:123] ('[14.0, 2.0, 19.1]', '[11.0, 38.0, 23.3]', 'E', 'N')
[I 210430 10:29:28 main:122] 	spacerad_0038, jasnosc: 0.40722505133952047
[I 210430 10:29:28 main:123] ('[12.0, 38.0, 45.2]', '[12.0, 42.0, 26.7]', 'E', 'N')
[I 210430 10:29:57 main:122] 	spacerad_0039, jasnosc: 0.4269505305342278
[I 210430 10:29:57 main:123] ('[11.0, 11.0, 52.7]', '[13.0, 47.0, 58.4]', 'E', 'N')
[I 210430 10:30:25 main:122] 	spacerad_0040, jasnosc: 0.4200823963013957
[I 210430 10:30:25 main:123] ('[9.0, 47.0, 43.5]', '[14.0, 50.0, 32.9]', 'E', 'N')
[I 210430 10:30:54 main:122] 	spacerad_0041, jasnosc: 0.4103663914528404
[I 210430 10:30:54 main:123] ('[8.0, 20.0, 19.3]', '[15.0, 54.0, 44.2]', 'E', 'N')
[I 210430 10:31:22 main:122] 	spacerad_0042, jasnosc: 0.40352504130363187
[I 210430 10:31:22 main:123] ('[6.0, 55.0, 44.1]', '[16.0, 56.0, 12.2]', 'E', 'N')
[I 210430 10:31:50 main:122] 	spacerad_0043, jasnosc: 0.47960378170943974
[I 210430 10:31:50 main:123] ('[5.0, 30.0, 59.3]', '[17.0, 57.0, 15.5]', 'E', 'N')
[I 210430 10:32:19 main:122] 	spacerad_0044, jasnosc: 0.429709085652801
[I 210430 10:32:19 main:123] ('[4.0, 3.0, 4.9]', '[19.0, 0.0, 9.0]', 'E', 'N')
[I 210430 10:32:47 main:122] 	spacerad_0045, jasnosc: 0.4488514304096467
[I 210430 10:32:47 main:123] ('[2.0, 38.0, 6.9]', '[20.0, 0.0, 37.7]', 'E', 'N')
[I 210430 10:33:16 main:122] 	spacerad_0046, jasnosc: 0.4941864716121597
[I 210430 10:33:16 main:123] ('[1.0, 10.0, 3.2]', '[21.0, 3.0, 6.2]', 'E', 'N')
[I 210430 10:33:44 main:122] 	spacerad_0047, jasnosc: 0.4252870132849671
[I 210430 10:33:44 main:123] ('[-0.0, 14.0, 59.8]', '[22.0, 3.0, 21.0]', 'E', 'N')
[I 210430 10:34:13 main:122] 	spacerad_0048, jasnosc: 0.47820100410225963
[I 210430 10:34:13 main:123] ('[1.0, 43.0, 4.4]', '[23.0, 5.0, 45.8]', 'E', 'S')
[I 210430 10:34:41 main:122] 	spacerad_0049, jasnosc: 0.4192860554399207
[I 210430 10:34:41 main:123] ('[3.0, 8.0, 4.2]', '[24.0, 6.0, 7.3]', 'E', 'S')
[I 210430 10:35:09 main:122] 	spacerad_0050, jasnosc: 0.41592563001375643
[I 210430 10:35:09 main:123] ('[4.0, 32.0, 59.5]', '[25.0, 6.0, 39.6]', 'E', 'S')
[I 210430 10:35:38 main:122] 	spacerad_0051, jasnosc: 0.44257100286867335
[I 210430 10:35:38 main:123] ('[6.0, 0.0, 49.7]', '[26.0, 9.0, 38.4]', 'E', 'S')
[I 210430 10:36:06 main:122] 	spacerad_0052, jasnosc: 0.427341717542468
[I 210430 10:36:06 main:123] ('[7.0, 25.0, 29.5]', '[27.0, 10.0, 48.2]', 'E', 'S')
[I 210430 10:36:35 main:122] 	spacerad_0053, jasnosc: 0.39082940796070753
[I 210430 10:36:35 main:123] ('[8.0, 52.0, 59.4]', '[28.0, 14.0, 36.8]', 'E', 'S')
[I 210430 10:37:05 main:122] 	spacerad_0054, jasnosc: 0.4283943915447161
[I 210430 10:37:05 main:123] ('[10.0, 23.0, 15.8]', '[29.0, 21.0, 13.2]', 'E', 'S')
[I 210430 10:37:33 main:122] 	spacerad_0055, jasnosc: 0.5018086516606942
[I 210430 10:37:33 main:123] ('[11.0, 47.0, 15.3]', '[30.0, 24.0, 1.6]', 'E', 'S')
[I 210430 10:38:03 main:122] 	spacerad_0056, jasnosc: 0.43185380525213685
[I 210430 10:38:03 main:123] ('[13.0, 16.0, 55.4]', '[31.0, 32.0, 6.8]', 'E', 'S')
[I 210430 10:38:32 main:122] 	spacerad_0057, jasnosc: 0.40637345376586415
